_id,b_cate,book_author,book_desc,book_href,book_img,book_press,book_price,s_cate,s_href,title
5a3a63251d41c8707540aff1,青春,元芳,一本根据西游记人物为主角改编的笑话集，取经路上趣事多，唐长老也会冷幽默，师徒四人一路嬉笑怒骂，降妖伏魔，生活原来也没有那么枯燥。本书适合各类读者阅读，任何场合均可翻阅。所有笑话，短小精湛，幽默搞笑，在压力山大的年代，开历史名人一点无伤大雅的玩笑，无疑给压抑的内心做个舒缓操。,http://snbook.suning.com/web/prd/129854968.htm,http://snbook.suning.cn/pic/129/854/968/129854968_l.jpg,九州出版社,5.6,动漫幽默,http://snbook.suning.com//web/trd-fl/100402/59.htm,西游记：糗事百科
5a3a63261d41c8707540aff2,经济管理,艾伦·布朗,这是一部金融学专著它系统阐明了我们今天一次次金融海啸的根由及其前景；　　这是一部史学巨献它详尽真实地再现了人类自有银行业以来的整个金融发展过程，以及它对人类社会的影响。　　银行家犹如一个特殊物种，他们通过操控私有银行从政府那里攫取货币发行权，控制整个金融系统。政府虽然能够制定政策、发布命令，甚至发动战争，却不得不举债度日。这就是银行家的阴谋：通过控制货币来摆布政府，独揽经济、政治大权，不断从民间攫取财富。这样的事情自美国诞生之前就已开始，贯穿整个美国历史。　　请记住：货币战争只是表象，货币阴谋从未退场。而我们每个人，都是在场者！,http://snbook.suning.com/web/prd/125765545.htm,http://snbook.suning.cn/pic/125/765/545/125765545_l.jpg,浙江工商大学出版社,17.4,金融投资,http://snbook.suning.com//web/trd-fl/101006/102.htm,征服世界的私有银行：谁控制了货币，谁就控制了世界
5a3a63261d41c8707540aff3,青春,锦年,为什么我对你的爱情，却无法随着时光逝去？为什么我想要遗忘你，你的影子却愈发地鲜明？我们一路走来，怎么就这么不小心，弄丢了彼此？我应该去哪里找回你？时光印染，岁月无情，一切都在时光中飞逝都在以一种无力又无奈的姿态默默老去……,http://snbook.suning.com/web/prd/129877445.htm,http://snbook.suning.cn/pic/129/877/445/129877445_l.jpg,知识出版社,4.99,青春文学,http://snbook.suning.com//web/trd-fl/100401/58.htm,我们一路都忘了哭
5a3a63271d41c8707540aff4,青春,天下无病,安柯蓝穿越成了云弥国的五公主，虽然聪明伶俐，却没有美貌的容颜，也没有争宠的野心，她身居深宫，过着与世无争的惬意生活。她本以为可以用痴痴傻傻来掩盖自己的锋芒，然而误打误撞中，了解了宫中某个被掩盖已久的重大秘密。 她无意间获得了宝藏地图，从此卷入了三国的纷争。三国的翘楚宇文睿、孟少珏、贺莲臣，频频对她示好，这些人究竟是真心爱她还是她怀中的藏宝图？面对心怀不轨的人，她该如何才能逃出魔掌，在这乱世下自保？,http://snbook.suning.com/web/prd/129880275.htm,http://snbook.suning.cn/pic/129/880/275/129880275_l.jpg,中国文联出版社,7.99,青春文学,http://snbook.suning.com//web/trd-fl/100401/58.htm,执子之手 将子拖走
5a3a63271d41c8707540aff5,青春,"关河悦,蒙山",本书共分五个部分：百姓喜剧、爆笑校园、职场幽默、名人幽默、笑事调侃。这些文章反映了2010年度我国幽默作品这个文体领域最主要的创作流派、题材热点、艺术形式上的微妙变化，同时，在风格、手法、形式、语言等方面充分多样化，注重作品的创新价值，注重满足广大读者的阅读期待，雅俗共赏。 ,http://snbook.suning.com/web/prd/124055180.htm,http://snbook.suning.cn/pic/124/55/180/124055180_l.jpg,长江文艺出版社,2.7,动漫幽默,http://snbook.suning.com//web/trd-fl/100402/59.htm,2010年中国幽默作品精选
5a3a63271d41c8707540aff6,青春,哈哈,无论你是普通青年、文艺青年、二逼青年，《人人都爱囧笑话》都是一本注定让你笑到内伤的书！！ 超强、超有才的囧人糗事笑话百科全书！ 最强笑力、最多笑点、最新笑料，冷热笑话，爆强雷人、重口味，一网打尽！ 《人人都爱囧笑话》由哈哈编著。,http://snbook.suning.com/web/prd/121596546.htm,http://snbook.suning.cn/pic/121/596/546/121596546_l.jpg,中国画报出版社,5.95,动漫幽默,http://snbook.suning.com//web/trd-fl/100402/59.htm,人人都爱囧笑话
5a3a63281d41c8707540aff7,时尚生活,邓渠,吃出健康，品出美味！“时尚美食系列”为都市白领提供最倾心的美食享受。本书为丛书之一，精选了100种香喷主食，并对其制作方法，选料等加以说明，可谓“一书在手，厨技尽收”！法：1.将糯米、薏米、红豆洗净，在水中浸泡一夜，上锅蒸熟。2.把蜜枣、橘饼、山楂糕、青红丝切成小丁，与葡萄干一起倒入做法1中，并加猪油拌匀，放入涂了油的碗中。3.将碗放入蒸锅内，旺火蒸约10分钟，出笼后扣入盘内，撒上白糖即可。,http://snbook.suning.com/web/prd/105597714.htm,http://snbook.suning.cn/pic/105/597/714/105597714_l.jpg,中国轻工业出版社,2.4,美食,http://snbook.suning.com//web/trd-fl/100603/65.htm,百变主食
5a3a63281d41c8707540aff8,青春,沈静汐,　　《网游一见钟情之优质偶像》由沈静汐著，主要内容：程晓遥本来以为自己变成天王楚琰的助理就已 经是人生意外的顶点，谁知道一个 接—个的更大意外竟然接踵而来。　　只不过是一周没上线，程晓遥就莫名沦落到了夫 君易主、被迫篡位、穷困潦倒的 地步。　　真是游戏凄凉，工作更加凄凉。　　明星光环闪瞎眼，程晓遥一边小心翼翼地伺候着 ，一边考虑在游戏里收山隐退。　　谁知道却误打误撞地收了个徒弟，一眼认准了她 ，甩不开也丢不掉。　　明明是个大男人，偏偏喜欢装傻卖萌，一口一 个师父叫得又甜又腻。然而却总是能在各种危急时刻，替她摆平，替她抵挡事端 ，后还把她……娶进门？ 而一向优雅高贵绯闻少的楚琰，爆出的绯闻女主角，居然是她？！ 事情还能更糟一点儿吗？ 原来命中注定那个人，一直都如影随形地陪伴在 自己的身边。　　《网游一见钟情之优质偶像》适合青春文学爱好 者阅读。,http://snbook.suning.com/web/prd/129871874.htm,http://snbook.suning.cn/pic/129/871/874/129871874_l.jpg,文汇出版社,6.99,青春文学,http://snbook.suning.com//web/trd-fl/100401/58.htm,网游一见钟情之优质偶像
5a3a63281d41c8707540aff9,青春,小岛,"意外破碎的花盆、女教师猝死事件，令一桩被埋没15年的骇人旧案渐渐浮出水面！一个是直觉力敏锐、有侦探天赋的轻熟女记者，一个是帅气温柔却只属于黑夜的便利店""守夜人”，两个原本不相干的年轻人，因为深夜便利店奇妙相遇，命运的齿轮开始“悄然重合……“我忽然觉得，也许我和陈沫，在便利店遇见之前，就相遇过无数次，或者是擦肩而过，或者是人群中的一面之缘，而当我走进便利店的那一天，属于我们的，真正重合的命运齿轮，才开始转动起来。",http://snbook.suning.com/web/prd/129880044.htm,http://snbook.suning.cn/pic/129/880/44/129880044_l.jpg,百花洲文艺出版社,2.99,青春文学,http://snbook.suning.com//web/trd-fl/100401/58.htm,你属于黑夜，我属于你
5a3a63281d41c8707540affa,青春,民间幽默笑话集编委会,歇后语是中国人民在生活实践中创造的一种特殊语言形式，是一种短小、风趣、形象的语句。它由前后两部分组成：前一部分起“引子”作用，像谜语，后一部分起“后衬”的作用，像谜底，十分自然贴切。在一定的语言环境中，通常说出前半截，“歇”去后半截，就可以领会和猜想出它的本意，所以就称为歇后语。歇后语也叫俏皮话，有谚语的作用。,http://snbook.suning.com/web/prd/107801407.htm,http://snbook.suning.cn/pic/107/801/407/107801407_l.jpg,延边大学出版社,1.99,动漫幽默,http://snbook.suning.com//web/trd-fl/100402/59.htm,歇后语
5a3a63281d41c8707540affb,青春,璇儿,侦探程启思在旅途中，结识了撰写惊悚恐怖小学的女作家尹雪，并受其邀请参加了一场奇怪的同学会——他们拥有极其专业的发电工程技术背景，却不知为何选择偏僻的小水电站聚会。接着，参加同学会的人一个个离奇死亡：高速运转的发动机碾碎、触电变成焦炭、遭机器在零件砸死、受到化学物质毒害……　　意外的“职业伤害”被凶手堆砌成精心策划的“谋杀”？看来，对方准备一个都不留！,http://snbook.suning.com/web/prd/126826908.htm,http://snbook.suning.cn/pic/126/826/908/126826908_l.jpg,华文出版社,1.99,青春文学,http://snbook.suning.com//web/trd-fl/100401/58.htm,第十二夜之至“死”方休
5a3a63281d41c8707540affc,青春,春衫冷,“你要是不想见我，就摇一摇头，你摇一摇头，我马上就走！”他从小就被告知，他的肩上扛着整个家族的殷切期望、扛着整个江山社稷——成大事者，必不能儿女情长。他听了，也是这么做的。一直以来，身边的莺莺燕燕不在少数，他从来就没有把谁放在心上。没想到，在她身上，一下就破了戒。他把她霸在身边，须臾不离，宠着她，爱着她。即便如此，他还是开始患得患失——越是在意的，越是害怕失去。他无法想象没有她陪伴的生活，他也无法想象她牵着另一个男人的手，一脸幸福的样子，这会要了他的命。强大如他，终还是堪不破一个情字！,http://snbook.suning.com/web/prd/127349184.htm,http://snbook.suning.cn/pic/127/349/184/127349184_l.jpg,现代出版社,16.5,青春文学,http://snbook.suning.com//web/trd-fl/100401/58.htm,一身孤注掷温柔（下）
5a3a63291d41c8707540affd,青春,庄秦,他大口大口喘着气，却发现呼吸异常困难。他下意识地大声惨叫了一声，屋里的灯光骤然大亮。突然出现的那道光亮，像一支钢针一般刺入了他的眼睛，他的瞳孔遽然缩小。他赶紧闭上眼睛，想要回避这突如其来的刺痛感，但小腹的疼痛旋即又让他恢复了清醒。,http://snbook.suning.com/web/prd/125761606.htm,http://snbook.suning.cn/pic/125/761/606/125761606_l.jpg,金城出版社,8.94,青春文学,http://snbook.suning.com//web/trd-fl/100401/58.htm,入土不安
5a3a63291d41c8707540affe,青春,大全,《笑死你，哈哈哈！》由大全编写，包括：童言稚语、家庭幽默、校园笑话、饮食男女、动物世界、行业笑话、愚人疯话……这些笑话内容丰富，短小精悍，语言诙谐，妙趣横生。不论在乘车还是走路、茶余饭后，都可以随时随地帮你放松紧张的神经，使你在轻松一笑中消除疲惫，在笑声笑意中潜移默化地提高修养，愉悦人生，健康永随，这就是本书的编写初衷。愿你笑口常开！,http://snbook.suning.com/web/prd/106906341.htm,http://snbook.suning.cn/pic/106/906/341/106906341_l.jpg,地震出版社,3.99,动漫幽默,http://snbook.suning.com//web/trd-fl/100402/59.htm,笑死你，哈哈哈！
5a3a63291d41c8707540afff,青春,庄秦,商业策划奇才蓝若海与失恋表妹来到常青谷，为神秘投资人做营销策划，惊遇开膛恶魔重出江湖，刑警周渊易应漂亮女护士之约，送流浪者接受治疗被困奇特别墅……金饰大盗人间蒸发，地产富豪离奇失踪，传说中的蜕族人现身拨开层层迷雾，揭露连环阴谋…,http://snbook.suning.com/web/prd/125761607.htm,http://snbook.suning.cn/pic/125/761/607/125761607_l.jpg,陕西出版集团，太白文艺出版社,8.04,青春文学,http://snbook.suning.com//web/trd-fl/100401/58.htm,蜕变
5a3a63291d41c8707540b000,青春,巧乐吱,身为打工女皇、SUPRISE公司王牌外援的平凡少女乐甜甜咸鱼大翻身啦！原来她竟然是超有名、超级有钱的晴天财团董事长乐理安流落在外的亲孙女！于是，赤贫少女过上了她从来不敢想象的生活：别墅、漂亮的衣服、精美的首饰还有一大群前呼后拥的仆人！但是，为什么她会在转学的贵族高中碰到那个差点害她SUPRISE王牌不保，还赔上她初吻的冷淡王子啊！这个家伙的脸是用南极的冰川雕出来的吗？还有刻板的爷爷给她请的那个自诩名门贵公子的礼仪指导——宿海，明明就是只腹黑讨厌的狐狸啊！哼哼，她可不相信凭借她的魅力融化不了冰山，打不败妖孽的狐狸！接招吧！她可是让你的人生“惊喜”不断的王牌美少女！,http://snbook.suning.com/web/prd/129877382.htm,http://snbook.suning.cn/pic/129/877/382/129877382_l.jpg,知识出版社,4.99,青春文学,http://snbook.suning.com//web/trd-fl/100401/58.htm,猎爱0℃王子
5a3a63291d41c8707540b001,青春,尹丽丽,1、北京电影学院——无庸置疑这所学院属于美女集中营，当之无愧排名第一。每年不知道有多少漂亮女生去了这所学校。2、北京舞蹈学院——舞蹈是体现身材的一种绝好形式。这个学校不缺少美女，只要你走在校园里，保证你的眼睛完全没有休息的时间。3、中央民族大学——集中了全国56个民族的精华部分，没有理由让我们怀疑这个学校的美女数量，具有民族特色的美可能别有一番滋味。4、北京大学——这次入选的第一所重点大学，人多力量大，不管怎么样都还是吸收了一部分的精华。况且这里又是文科的拳头之地，美女可谓是层出不穷。5、鲁迅美术学院——美术人的追求，青春创意，文学内涵的统一体。美女不仅要有身材，其内涵往往更是我们所需要的。6、苏州大学——自古苏杭出美女，美女在学习上的能力我们不敢恭维，苏州大学正好是一个载体，相信这里一定有很多美女。7、浙江大学——在浙江，此大学可谓是一统天下。林子大了，美女一定是不少，况且杭州的环境也适合美女们的保养。8、湖南师范大学——湖南高校中的美女集中地，湖南的同学亲眼见过，确实名不虚传。9、上海音乐学院——专业与地域的综合原因，不少美女蜂拥而去。10、航空学院——国内首次通过高考招收空姐，搜刮了东北三省。,http://snbook.suning.com/web/prd/105221000.htm,http://snbook.suning.cn/pic/105/221/0/105221000_l.jpg,青春,3.99,动漫幽默,http://snbook.suning.com//web/trd-fl/100402/59.htm,大学生爆笑生活词典
5a3a63291d41c8707540b002,青春,民间幽默笑话集编委会,茶余饭后，是人休憩的好时光。茶，总能给人精神的满足；而饭，是让人得到肉体的充裕。人们把这两个放在一起，说明了万物灵长的悠闲自得。本书收集整理了不少中外经典茶余饭后笑话，能让你在信手翻启间开怀一笑，得到身心的彻底放松、心绪的怦然萌动、情感的欣然释放。,http://snbook.suning.com/web/prd/107802021.htm,http://snbook.suning.cn/pic/107/802/21/107802021_l.jpg,延边大学出版社,1.99,动漫幽默,http://snbook.suning.com//web/trd-fl/100402/59.htm,茶余饭后
5a3a63291d41c8707540b003,青春,二师兄,网络爱好者二师兄花费两年心血搜集而成的另类考题，内容包含“报复性汉语六级考试”“暴强三国人名英文翻译”“班主任雷人语录”“华尔街犀利面试”“网民行政能力全国统考”“世界杯女球迷专业鉴定”“当考试遭遇三国杀”“武林高等教育入学考试”“好男友八级评测”等九个专题，涉及语文、英语、体育、生物、求职、格斗等九类技能，再加番外“作弊指南”，在思考中爆笑，在爆笑中长见识。,http://snbook.suning.com/web/prd/106209242.htm,http://snbook.suning.cn/pic/106/209/242/106209242_l.jpg,云南美术出版社,3.9,动漫幽默,http://snbook.suning.com//web/trd-fl/100402/59.htm,全球最坑爹考卷大集锦
5a3a63291d41c8707540b004,少儿,刘怡帆,本书兼具趣味与实用，既有冷门学问，也有前沿新知。书中涵盖吃穿住用行、自然科学、生命科学、历史文化、心理学、人际交往、互联网等方方面面。作者用生动有趣、深刻而富含哲理的语言将其一一讲述，令读者在快乐阅读中增长智慧、见识，不知不觉中提高生活能力。,http://snbook.suning.com/web/prd/129876963.htm,http://snbook.suning.cn/pic/129/876/963/129876963_l.jpg,现代出版社,13.99,科普/百科,http://snbook.suning.com//web/trd-fl/101407/125.htm,脑洞大开的冷门知识
5a3a63291d41c8707540b005,少儿,郭梅,提起富兰克林，很多人都会想起，他在暴风雨中放风筝的情景；提起富兰克林，也有很多人会想起，他为了祖国的自由和独立，而英勇斗争的一幕幕。富兰克林在暴风雨中放风筝，让他捕捉到了雷电，使他发现了雷电的秘密，这对于全人类都是一个伟大的贡献：富兰克林为了让自己的祖国获得自由和独立，同英国殖民者进行了艰苦卓绝的斗争，从而缔造了二个全新的国家——美国，是他让美国人民获得了自己当家做主的权利。,http://snbook.suning.com/web/prd/109570126.htm,http://snbook.suning.cn/pic/109/570/126/109570126_l.jpg,浙江少年儿童出版社,2.99,科普/百科,http://snbook.suning.com//web/trd-fl/101407/125.htm,富兰克林
5a3a632a1d41c8707540b006,青春,庄秦,《高校诡秘事件档案》就是一部糅合了推理元素的校园悬疑小说集。在创作中，作者喜欢撷取多方面的素材。比如说，在讲故事的同时，《噬脸》试图探讨毁容者的心理变化：《头发》围绕的是患病者的心理：《隐穴》引入了时下流行的盗墓题材：《钩子》实际上是某个美国乡野传说的中国版；《墨兰》受到了“华南虎”事件的启发：《死忠》又与“艳照门”有着或多或少的联系。,http://snbook.suning.com/web/prd/125761544.htm,http://snbook.suning.cn/pic/125/761/544/125761544_l.jpg,太白文艺出版社,5.04,青春文学,http://snbook.suning.com//web/trd-fl/100401/58.htm,高校诡秘事件档案
5a3a632a1d41c8707540b007,青春,韦伶,我所讲的都是一些寻找的女孩的故事——女孩对这个世界的寻找和对自己的寻找。也是一些在寂静中悄悄开放和生长的生命故事。还有女孩们为这个世界唱出的绿绿的歌儿。,http://snbook.suning.com/web/prd/109784403.htm,http://snbook.suning.cn/pic/109/784/403/109784403_l.jpg,浙江文艺出版社,1.99,青春文学,http://snbook.suning.com//web/trd-fl/100401/58.htm,寻找的女孩
5a3a632a1d41c8707540b008,青春,管平潮,是谁义无反顾地跳进烈火魔炉？罪恶滔天的魔头能否伏诛？香消玉殒的少女能否复活？一个个牵肠挂肚的红颜知己，会有怎样的凄美结局？　　仙剑时空的最初，是怎样的传奇？诸神璀璨，飞蓬和重楼有怎样史诗般的经历？三界分离，兽族陆沉为魔，神族十日凌空，人族几化飞灰。太古五魔神翱翔于天空，将阴影投注于整个世界。谁将是救世主？　　万载而下，缥缈云烟中，在一座叫青鸾峰的山顶，少年“云天河”向苍茫宇宙劈出他的第一剑。有女韩菱纱，翩然而至……,http://snbook.suning.com/web/prd/125765552.htm,http://snbook.suning.cn/pic/125/765/552/125765552_l.jpg,北京联合出版公司,9.9,青春文学,http://snbook.suning.com//web/trd-fl/100401/58.htm,仙剑奇侠传3
5a3a632a1d41c8707540b009,青春,金庚石 主编,似水的流年，律动着如风的往事，撩拨着无痕的记忆。经典的散文恰如这似水的流年，勾起诸多往事和记忆。一篇短短的散文可以陶冶一个人的情操，因为它的到来应当属于灵魂的澄清和精神的拯救。正如人们常常形容可以使我们迅速摆脱困境的那棵稻草，虽微不足道，但很有力量。这本书正有这种震撼心灵的法力。,http://snbook.suning.com/web/prd/107796402.htm,http://snbook.suning.cn/pic/107/796/402/107796402_l.jpg,延边人民出版社,3.99,青春文学,http://snbook.suning.com//web/trd-fl/100401/58.htm,珍藏一生的经典散文：往事如风，流年似水，记忆无痕
5a3a632b1d41c8707540b00a,青春,慕容嗷嗷,贱贱惹人爱的萌猫嗷大喵回来了！嗷大喵和它的小伙伴们将带你一起滑动‘魔鬼的步伐’，“嗨”翻整个夏天！你是否还在为减肥而苦恼？你是否也想上山学点仙术？你是否有无数个愿望不知向谁诉说？不用担心，嗷大喵都可以！在《嗷大喵真棒.欢腾篇.一起来嗨》里，嗷大喵会拼颜值、拼智商、拼脑洞，教瘦身、教法术、教求爱！还有那让你不能忘怀的学生时代的“羞涩回忆”……你绝对想不到的脑洞大集合，就在这本《嗷大喵真棒.欢腾篇.一起来嗨》。如嗷大喵这般，人生简直不能更欢乐了！,http://snbook.suning.com/web/prd/129866010.htm,http://snbook.suning.cn/pic/129/866/10/129866010_l.jpg,湖南文艺出版社,7.99,动漫幽默,http://snbook.suning.com//web/trd-fl/100402/59.htm,嗷大喵真棒·欢腾篇·一起来嗨
5a3a632b1d41c8707540b00b,青春,锦衣师爷,本稿集齐了网络上颇受好评的上百个恐怖笑话和微型恐怖小故事，轻松易读，风趣幽默，耐人寻味。读者们在学习工作之余、等车中、旅途上，各种场合都可以翻阅，能给读者带来更多的欢乐。以网络上流传的微小恐怖故事和段子为主打，目录可分为惊悚恐怖，悬疑推理，温情诡事等等，看一个小故事即能领略到恐怖的意境，是职场人士，在校学生，宅男宅女减压的好伙伴。,http://snbook.suning.com/web/prd/129876956.htm,http://snbook.suning.cn/pic/129/876/956/129876956_l.jpg,九州出版社,9.99,动漫幽默,http://snbook.suning.com//web/trd-fl/100402/59.htm,微博猎奇小札
5a3a632b1d41c8707540b00c,时尚生活,李宏 编著,本书从人们健康的角度，根据春、夏、秋、冬四季气候的不同，向读者介绍适应气候，并可以治病、防病，提高生活质量的家常营养菜谱。全书共向读者推荐365道菜，一天一个菜，并将每道菜的原料、制作方法、风味特点、营养保健一一介绍给读者，这将是一部极好的家庭生活指南。,http://snbook.suning.com/web/prd/108901906.htm,http://snbook.suning.cn/pic/108/901/906/108901906_l.jpg,大众文艺出版社,3.5,美食,http://snbook.suning.com//web/trd-fl/100603/65.htm,365营养菜
5a3a632b1d41c8707540b00d,时尚生活,李宏 编著,《白领私家菜》是一本介绍白领一族如何做菜的菜谱书。书中精选了80款既有较高营养价值，又有较好食疗保健功效的美味养生菜肴，以简洁的文字和精美的彩图对每款菜肴的用料配比、制作方法、成品特点等均作了具体的介绍。本书图文并茂，选料考究，搭配合理，步骤清晰，易学易做，是白领一族提高厨艺的好帮手。,http://snbook.suning.com/web/prd/108901908.htm,http://snbook.suning.cn/pic/108/901/908/108901908_l.jpg,大众文艺出版社,3.5,美食,http://snbook.suning.com//web/trd-fl/100603/65.htm,白领私家菜
5a3a632b1d41c8707540b00e,时尚生活,李占强,不要以为海鲜水产菜只有在高级高档的西式餐厅才能一品它的真味，其实你也可以在家里烧一手美味难挡的水产菜，既节约吃水产菜的成本，又吃的美味健康，读者朋友们，有这等好事，何乐而不为呢？这本《美味水产菜》就是专门为难抵水产菜诱惑的吃货们精心准备的哦，尽快来学习，尽早享美味。,http://snbook.suning.com/web/prd/107824772.htm,http://snbook.suning.cn/pic/107/824/772/107824772_l.jpg,大众文艺出版社,3.5,美食,http://snbook.suning.com//web/trd-fl/100603/65.htm,美味水产菜
5a3a632b1d41c8707540b00f,时尚生活,刘振鹏,营养健康，菜点交融，家常易铸，南北皆宜。集采购指南、营养指南、烹饪指南于一身的实用家庭烹饪手册。原料细化成菜，简便速查。本书力求迎合大众的需求，在原料选购、营养功效、烹调技法、最佳搭配等诸多方面力求一个“新”字，突出家常菜的好吃、营养、易做。吃出健康，吃出美味！《美味营养菜》让您轻松成为自己的家庭营养师！,http://snbook.suning.com/web/prd/107822896.htm,http://snbook.suning.cn/pic/107/822/896/107822896_l.jpg,大众文艺出版社,3.5,美食,http://snbook.suning.com//web/trd-fl/100603/65.htm,美味营养菜
5a3a632c1d41c8707540b010,少儿,王志艳,本套图书内容包罗万象，形式丰富多彩。它既是人们认识世界、感知历史、触摸时空和超越未来的组合工具，又是聆听历史和探索未来的一条捷径，同时也是家长引领孩子成长的教育指南。,http://snbook.suning.com/web/prd/123005874.htm,http://snbook.suning.cn/pic/123/5/874/123005874_l.jpg,天津人民出版社,2.4,科普/百科,http://snbook.suning.com//web/trd-fl/101407/125.htm,科技百科知识博览
5a3a632c1d41c8707540b011,青春,庄秦,漂亮的别墅中，我给他们讲了一个月的鬼故事，随着日子的推移，我却发现真正被吓着的，是我自己。他们的行为总让我觉得与常人有异。我开始疑惑，我们谁是人呢……寂静的房间里，我几乎可以听到自己的心跳。我说过，我是个胆小的人。在寂静如坟墓的环境里，最容易滋生我那该死的恐惧之心。我听到自己的心跳越来越剧烈，就像是要从嗓子眼里蹦出来一般，我忍不住捂住了胸口，就在这时，一个苍老的声音，缓缓在我的耳边响起……,http://snbook.suning.com/web/prd/125761604.htm,http://snbook.suning.cn/pic/125/761/604/125761604_l.jpg,北方文艺出版社,4.8,青春文学,http://snbook.suning.com//web/trd-fl/100401/58.htm,魅宅
5a3a632c1d41c8707540b012,少儿,王维浩,《小天才科普套餐：植物精灵》是一本非常新颖而有趣的科普图书，书中图文并茂，它把一般的科学知识和一些科学问题结合起来，以多种多样活泼的形式呈现在小读者面前。它把我们在日常生活中经常会遇到的一些有趣而又感到困惑的问题进行了科学而准确的解答，能让小读者花最少的时间了解最多的知识，课余时间拿来翻一翻，一定会有意想不到的收获。,http://snbook.suning.com/web/prd/123161543.htm,http://snbook.suning.cn/pic/123/161/543/123161543_l.jpg,中国水利水电出版社,3.61,科普/百科,http://snbook.suning.com//web/trd-fl/101407/125.htm,植物精灵
5a3a632c1d41c8707540b013,少儿,王志艳,本套图书内容包罗万象，形式丰富多彩。它既是人们认识世界、感知历史、触摸时空和超越未来的组合工具，又是聆听历史和探索未来的一条捷径，同时也是家长引领孩子成长的教育指南。,http://snbook.suning.com/web/prd/123005875.htm,http://snbook.suning.cn/pic/123/5/875/123005875_l.jpg,天津人民出版社,2.4,科普/百科,http://snbook.suning.com//web/trd-fl/101407/125.htm,体育百科知识博览
5a3a632d1d41c8707540b014,少儿,张薇,打开这套《中国少年儿童阅读文库》，你就等于开启了一扇窗。窗子外面，是一个无限广阔的世界。    《世界上最有趣的现象》为其中一册，在这里，你能看到世界上最有趣的现象：《40名消防员合力救小猫》、《印度东部流行抢新郎》、《美国408千克重男子被困家中4年》、《巴厘岛的斗地位很尊贵》、《这个国家不能随便钓鱼》。,http://snbook.suning.com/web/prd/109561156.htm,http://snbook.suning.cn/pic/109/561/156/109561156_l.jpg,浙江少年儿童出版社,2.99,科普/百科,http://snbook.suning.com//web/trd-fl/101407/125.htm,世界上最有趣的现象
5a3a632d1d41c8707540b015,少儿,徐斌,内到国外，任你驰骋纵横；在这里，你可以穿越时空，走近名人，闪光的人物就是一个个杰出的人类范本；在这里，你可以纵情历史长河，抚今追昔，与英雄豪杰谈笑风生；在这里，你可以大声发出感叹：大千世界，魅力无限！茫茫宇宙，奥秘无穷；在这里，你将会看到世界上最伟大的瞬间、最感人的关德、最有趣的风俗、最迷人的地方、最经典的智慧、最好看的关文、最难解的谜……　　当庸俗的快餐阅读诱惑你的时候，在国民阅读率持续走低的今天，你一定要有一颗沉静的心，一双明亮的眼睛来重新认识阅读的价值，唤醒阅读的自觉，掌握科学的阅读方法，选择合适的好书陪伴你。　　品读“中国少年儿童阅读文库”之《世界上最深邃的海洋》，为你展现世界上的各种海洋！,http://snbook.suning.com/web/prd/109561155.htm,http://snbook.suning.cn/pic/109/561/155/109561155_l.jpg,浙江少年儿童出版社,2.99,科普/百科,http://snbook.suning.com//web/trd-fl/101407/125.htm,世界上最深邃的海洋
5a3a632d1d41c8707540b016,少儿,王路，陈薇,一个不爱读书的民族，是可怕的民族，一个不爱读书的民族，是没有希望的民族。    孩子的阅读行为开始得越早，阅读时思维过程最复杂，阅读对智力的发展就越有益。    在这里，你能自由地飞向遥远的星空、潜入深邃的海洋，饱览世界上最奇妙的景观。    在这里，你注定要与高贵的灵魂、不朽的人物相逢，领略他们的睿智、豁达与优雅。    在这里，你可以拒绝命运的安排，为生命画一条优美的抛物线，抵达梦想的极地。    在这里，你渐渐地发现自己变成了世界上最富有的人，你的心灵花园蓬勃葱茏、气象万千，勇气与力量在激越跳动，想象与激情在奔腾汹涌。    在这里，你能看到世界上最惊人的奇迹，世界上最有趣的现象，世界上最重大的发现，世界上最不可思议的事情，世界上最成功的名人，世界上最不朽的名著……    赶快行动吧，让阅读点亮我们的生命！虽然书籍本身无法改变世界，但读书可以改变人，人可以改变世界！,http://snbook.suning.com/web/prd/109561153.htm,http://snbook.suning.cn/pic/109/561/153/109561153_l.jpg,浙江少年儿童出版社,2.99,科普/百科,http://snbook.suning.com//web/trd-fl/101407/125.htm,世界上最成功的名人
5a3a632d1d41c8707540b017,少儿,李宏,《地球的外貌》是一部以地理知识为题材的科普读物。在浩瀚的宇宙中，地球就像是广阔原野上的一粒灰尘，但是它的形成和发展却经历了十分漫长的过程。随着地球上生命的诞生，这里才变成了一个生机勃勃的世界，人类出现以后，地球更闪现出智慧的光芒。美丽的山川、蜿蜒的河流、宁静的湖泊、平坦的高原、蔚蓝的大海、广垠的沙漠，这些组成了地球的外貌；五彩缤纷的植物和千奇百怪的动物共同构成了地球上形形色色的居民；美丽的地球往往又变幻莫测，火山爆发展现出它狰狞的一面，这一切都吸引着人类去探索。,http://snbook.suning.com/web/prd/107821473.htm,http://snbook.suning.cn/pic/107/821/473/107821473_l.jpg,辽海出版社,3.99,科普/百科,http://snbook.suning.com//web/trd-fl/101407/125.htm,地球的外貌（地理新视窗）
